"","upedon","MO.x","MOGr.x","LU.x","MOGrLU.x","rcasiteid.x","SOCstock100","TSNstock100","lat","long"
"3215","C1008P011",10,1008,"P","1008P","C1008P01",61.4519089963224,6.12557521549742,44.39,-90.23
"3216","C1008P021",10,1008,"P","1008P","C1008P02",242.203609806429,21.2327564789742,45.3,-96.39
"3217","C1008P031",10,1008,"P","1008P","C1008P03",113.696967432646,14.3661103834614,45.71,-93.74
"3218","C1008P071",10,1008,"P","1008P","C1008P07",186.13970174651,16.9122854180816,45.22,-96.14
"3219","C1008P101",10,1008,"P","1008P","C1008P10",225.185365128228,23.5837557810776,45.9,-94.97
"3220","C1008W031",10,1008,"W","1008W","C1008W03",692.418476331314,32.2399344839657,47.15,-88.35
"3221","C1008W041",10,1008,"W","1008W","C1008W04",260.547092473786,10.1743320209241,46.35,-86.1
"3222","C1008W051",10,1008,"W","1008W","C1008W05",1027.10009745226,85.6046834927349,47.23,-95.9
"3223","C1008W061",10,1008,"W","1008W","C1008W06",538.557897242676,31.6226700098262,46.09,-94.99
"3224","C1008W081",10,1008,"W","1008W","C1008W08",316.298853096466,13.9597821939484,46.22,-86.78
"3225","C1008X011",10,1008,"X","1008X","C1008X01",56.7871565749925,14.8988753104924,46.61,-95.47
"3226","C1008X021",10,1008,"X","1008X","C1008X02",261.423589715919,13.5536497202608,48.46,-96.17
"3227","C1008X031",10,1008,"X","1008X","C1008X03",131.201524729708,14.7295620716009,48.52,-96.15
"3228","C1009C011",10,1009,"C","1009C","C1009C01",39.8657182667891,0.877499118704446,46.79,-96.28
"3229","C1009C021",10,1009,"C","1009C","C1009C02",60.6594454084635,5.34343605090554,44.81,-89.12
"3230","C1009C031",10,1009,"C","1009C","C1009C03",112.351423039387,12.9069825788009,45.05,-95.39
"3231","C1009C041",10,1009,"C","1009C","C1009C04",115.018491881534,11.5666386022873,44.94,-95.42
"3234","C1009C071",10,1009,"C","1009C","C1009C07",93.6008941159305,8.04974162931756,45.36,-96.27
"3235","C1009F011",10,1009,"F","1009F","C1009F01",87.0034989471178,3.88780717631135,46.89,-88.91
"3236","C1009F021",10,1009,"F","1009F","C1009F02",105.485307776423,4.49670092052848,46.23,-92.05
"3237","C1009F031",10,1009,"F","1009F","C1009F03",99.1367121281149,7.84644742296948,46.23,-88.49
"3238","C1009F041",10,1009,"F","1009F","C1009F04",90.1675235844572,15.4132960218833,45.95,-91.12
"3239","C1009F051",10,1009,"F","1009F","C1009F05",104.618619209431,6.21020914968532,45.88,-88.65
"3240","C1009F061",10,1009,"F","1009F","C1009F06",57.728640427467,4.08766590507038,45.93,-89.16
"3241","C1009F071",10,1009,"F","1009F","C1009F07",113.179076056212,4.54155829936927,47.41,-88.16
"3242","C1009F081",10,1009,"F","1009F","C1009F08",147.607318827291,6.22006996151831,45.79,-92.04
"3243","C1009F091",10,1009,"F","1009F","C1009F09",128.459804932352,7.76506295886235,45.61,-90.98
"3244","C1009F111",10,1009,"F","1009F","C1009F11",206.218245833426,13.9281817728411,46.29,-84.61
"3245","C1009P011",10,1009,"P","1009P","C1009P01",101.99730179082,12.4953395566214,46.79,-96.12
"3246","C1009P061",10,1009,"P","1009P","C1009P06",106.684903296539,11.735493847041,45.52,-96.75
"3247","C1009P071",10,1009,"P","1009P","C1009P07",59.1258428796293,5.97141949284123,45.34,-92.69
"3248","C1009P081",10,1009,"P","1009P","C1009P08",62.8715765725494,2.34967196959431,45.87,-86.36
"3249","C1009P101",10,1009,"P","1009P","C1009P10",123.249976664011,12.0773687435514,46.08,-88.56
"3250","C1009P851",10,1009,"P","1009P","C1009P85",187.892756923631,17.4906619519143,43.97,-96.18
"3251","C1009R011",10,1009,"R","1009R","C1009R01",156.139004121973,14.7762329085178,45.99,-97.03
"3252","C1009R031",10,1009,"R","1009R","C1009R03",207.475026242597,19.1809597169266,45.99,-97.14
"3253","C1009R041",10,1009,"R","1009R","C1009R04",159.3631458215,13.4787540040875,45.53,-96.79
"3254","C1009R051",10,1009,"R","1009R","C1009R05",177.453713525669,20.1997658643616,45.63,-97.1
"3255","C1009R061",10,1009,"R","1009R","C1009R06",213.497968036711,22.4176749092356,45.44,-97.01
"3256","C1009R071",10,1009,"R","1009R","C1009R07",337.815245642728,43.8969747161133,45.75,-97.15
"3257","C1009X011",10,1009,"X","1009X","C1009X01",110.27884795224,15.8902479064156,45.9,-96.88
"3259","C1009X061",10,1009,"X","1009X","C1009X06",74.5633990167729,6.7052434743567,44.36,-95.95
"3260","C1010C011",10,1010,"C","1010C","C1010C01",98.3098413568547,4.83630827347929,45.07,-90.84
"3262","C1010C031",10,1010,"C","1010C","C1010C03",52.404383349729,3.38848887397887,44.43,-89.91
"3263","C1010C041",10,1010,"C","1010C","C1010C04",78.9638846439043,6.80451047733168,45.17,-89.25
"3264","C1010C051",10,1010,"C","1010C","C1010C05",78.4548828489593,8.89266402950444,44.79,-90.25
"3265","C1010F011",10,1010,"F","1010F","C1010F01",265.628981382063,20.2181024065129,46.72,-93.16
"3266","C1010F031",10,1010,"F","1010F","C1010F03",238.00857225816,20.6515935398936,47.8,-92.59
"3267","C1010F041",10,1010,"F","1010F","C1010F04",136.412695465525,12.8483492483158,45.49,-90.58
"3268","C1010F071",10,1010,"F","1010F","C1010F07",90.7985685527926,7.17641808104008,46.92,-93.29
"3269","C1010F081",10,1010,"F","1010F","C1010F08",108.783835687859,5.57052414838781,45.64,-90.81
"3270","C1010P011",10,1010,"P","1010P","C1010P01",160.780487063263,12.6846327990758,44.79,-89.46
"3271","C1010P021",10,1010,"P","1010P","C1010P02",199.40594885501,19.5199504142614,44.54,-90.22
"3272","C1010P051",10,1010,"P","1010P","C1010P05",114.872803954651,15.2817732823237,45.01,-90.44
"3273","C1010P071",10,1010,"P","1010P","C1010P07",72.3459795723872,6.82022766878802,44.48,-90.06
"3275","C1010P091",10,1010,"P","1010P","C1010P09",108.321865952208,6.92156032798702,47.31,-94.69
"3276","C1010P901",10,1010,"P","1010P","C1010P90",194.853796648238,14.5089841677743,46.28,-93.46
"3277","C1010P931",10,1010,"P","1010P","C1010P93",278.906751270042,24.9767696131809,45.04,-90.25
"3278","C1010P941",10,1010,"P","1010P","C1010P94",65.9162585126121,7.59465055342261,45.24,-90.89
"3279","C1010P961",10,1010,"P","1010P","C1010P96",84.8835895343263,14.6546795773488,45.91,-93.82
"3280","C1010W021",10,1010,"W","1010W","C1010W02",217.446015470753,27.5044884656471,47.14,-96.03
"3281","C1010W041",10,1010,"W","1010W","C1010W04",76.262883227614,6.97904562374647,44.42,-90.23
"3282","C1010W061",10,1010,"W","1010W","C1010W06",182.13007962984,33.8828549506321,47.86,-93.06
"3283","C1010W071",10,1010,"W","1010W","C1010W07",102.268700672081,10.3224765715041,46.27,-84.28
"3284","C1010W081",10,1010,"W","1010W","C1010W08",195.371915727362,16.4900394843687,45.25,-92.26
"3285","C1010X021",10,1010,"X","1010X","C1010X02",459.142805441056,45.0463199785668,47.24,-95.88
"3286","C1010X971",10,1010,"X","1010X","C1010X97",132.860999518407,13.5819063802274,48.83,-95.45
"3287","C1011C011",10,1011,"C","1011C","C1011C01",298.693414357672,16.4628979204156,41.63,-90.68
"3288","C1011C021",10,1011,"C","1011C","C1011C02",360.95946949885,27.8996149549036,42.8,-93.27
"3289","C1011C031",10,1011,"C","1011C","C1011C03",214.685182370863,45.3346680574731,41.95,-91.19
"3290","C1011C041",10,1011,"C","1011C","C1011C04",358.658879033667,60.9463716882323,41.51,-91.11
"3291","C1011C061",10,1011,"C","1011C","C1011C06",291.444592779075,33.751989926719,43.03,-95.92
"3292","C1011C071",10,1011,"C","1011C","C1011C07",425.28612900765,29.3997483439452,40.69,-95
"3293","C1011C081",10,1011,"C","1011C","C1011C08",316.154839494421,24.5918335972682,44.17,-94.97
"3294","C1011C091",10,1011,"C","1011C","C1011C09",206.754445693583,14.125517683177,40.79,-94.86
"3295","C1011F011",10,1011,"F","1011F","C1011F01",385.93802483155,25.3401981171194,44.01,-90.24
"3296","C1011F021",10,1011,"F","1011F","C1011F02",226.972081939826,14.5282599424389,45.91,-94.31
"3297","C1011F031",10,1011,"F","1011F","C1011F03",246.234570024592,19.0656399589517,43.99,-90.22
"3298","C1011F041",10,1011,"F","1011F","C1011F04",254.988751276969,19.2300374383324,45.07,-87.71
"3299","C1011F101",10,1011,"F","1011F","C1011F10",202.077546842626,18.2322711829865,39.12,-93.57
"3300","C1011P011",10,1011,"P","1011P","C1011P01",479.958388049342,44.5702676799183,43.39,-94.8
"3301","C1011P021",10,1011,"P","1011P","C1011P02",369.34283060514,33.0046658422929,43.49,-96.2
"3302","C1011P031",10,1011,"P","1011P","C1011P03",461.698252982142,41.7307806844701,44.12,-96.15
"3303","C1011P041",10,1011,"P","1011P","C1011P04",152.725256243184,15.8720179021878,42.92,-89.6
"3304","C1011P061",10,1011,"P","1011P","C1011P06",255.057696897984,27.9290281010335,43.93,-95.74
"3305","C1011R011",10,1011,"R","1011R","C1011R01",254.888066963088,33.3977275173474,45.79,-97.04
"3306","C1011R031",10,1011,"R","1011R","C1011R03",321.239951397241,43.0108655037947,44.01,-96.69
"3309","C1011R871",10,1011,"R","1011R","C1011R87",292.883567425795,26.7118020253567,45.74,-97.15
"3310","C1011W061",10,1011,"W","1011W","C1011W06",634.287305995756,63.3574272397433,43.72,-96.08
"3311","C1011W071",10,1011,"W","1011W","C1011W07",74.8939789894362,4.59257725717322,44.02,-90.54
"3312","C1011W101",10,1011,"W","1011W","C1011W10",315.629953826513,24.5650020071635,40.09,-95.28
"3313","C1011W931",10,1011,"W","1011W","C1011W93",689.35739804585,27.9492836805446,45.74,-87.17
"3314","C1011W951",10,1011,"W","1011W","C1011W95",3056.47430169756,222.068945219339,45.27,-96.33
"3315","C1011X021",10,1011,"X","1011X","C1011X02",326.889019417156,26.9599922502248,43.36,-93.18
"3316","C1011X031",10,1011,"X","1011X","C1011X03",207.026729434858,20.0321897975534,45.34,-95.72
"3317","C1011X041",10,1011,"X","1011X","C1011X04",257.228827252305,18.491482985546,39.98,-94.43
"3318","C1012C041",10,1012,"C","1012C","C1012C04",2127.67386998274,149.668105145207,44.36,-93.73
"3319","C1012C061",10,1012,"C","1012C","C1012C06",1184.35020260107,90.1516993070088,43.51,-93.33
"3320","C1012C071",10,1012,"C","1012C","C1012C07",692.632887494975,60.5140850310337,46.87,-96.09
"3321","C1012C081",10,1012,"C","1012C","C1012C08",877.152461974585,75.4029676721328,43.69,-93.6
"3322","C1012C091",10,1012,"C","1012C","C1012C09",941.920452359202,72.738285092054,44.43,-93.71
"3323","C1012C101",10,1012,"C","1012C","C1012C10",3125.20728199588,166.310557487887,46.59,-93.15
"3324","C1012F011",10,1012,"F","1012F","C1012F01",1685.06759539931,74.8001349179788,45.61,-91.11
"3325","C1012F021",10,1012,"F","1012F","C1012F02",3424.21620305161,131.891260398713,46.62,-93.04
"3326","C1012F051",10,1012,"F","1012F","C1012F05",1394.91757383564,82.6984301366701,46.18,-90.48
"3327","C1012P011",10,1012,"P","1012P","C1012P01",3084.12754053622,224.522471808118,45.36,-93.54
"3328","C1012P041",10,1012,"P","1012P","C1012P04",2088.09270322705,149.700161128883,45.64,-93.33
"3329","C1012P051",10,1012,"P","1012P","C1012P05",2523.46573445289,68.6278779221407,45.34,-92.57
"3330","C1012P921",10,1012,"P","1012P","C1012P92",3333.79924213836,190.185611678381,45.33,-93.52
"3331","C1012P951",10,1012,"P","1012P","C1012P95",1584.18580973723,119.550766249612,46.5,-96.04
"3332","C1012W011",10,1012,"W","1012W","C1012W01",3061.45485145247,152.698546042991,46.01,-91.87
"3333","C1012W021",10,1012,"W","1012W","C1012W02",3377.67515223119,79.3469388797296,46.14,-87.34
"3334","C1012W031",10,1012,"W","1012W","C1012W03",3812.82493035924,151.277332702493,46.24,-84.51
"3335","C1012W041",10,1012,"W","1012W","C1012W04",2634.75055752301,163.112347250375,46.11,-93.44
"3336","C1012W051",10,1012,"W","1012W","C1012W05",3368.82001540449,64.1880295904675,47.05,-93.25
"3337","C1012W071",10,1012,"W","1012W","C1012W07",3220.89002581809,163.431303568445,46.32,-84.44
"3338","C1012W081",10,1012,"W","1012W","C1012W08",3732.31966898538,171.110412194836,46.85,-87.79
"3339","C1012W101",10,1012,"W","1012W","C1012W10",440.537390886053,21.3898446857719,46.13,-89.68
"3340","C1101C011",11,1101,"C","1101C","C1101C01",60.3858535028476,4.44550565321834,40.37,-89.92
"3341","C1101C021",11,1101,"C","1101C","C1101C02",33.2669712136832,8.96735432751106,42.09,-86.29
"3342","C1101C031",11,1101,"C","1101C","C1101C03",11.7294339640316,5.38064476652894,41.67,-89.31
"3343","C1101C041",11,1101,"C","1101C","C1101C04",32.890118611322,10.4317272963219,43.72,-89.53
"3344","C1101C051",11,1101,"C","1101C","C1101C05",28.4468827650677,1.08049213886595,42.78,-85.71
"3345","C1101C061",11,1101,"C","1101C","C1101C06",98.813523976463,19.7578769642802,41.96,-85.96
"3346","C1101C071",11,1101,"C","1101C","C1101C07",53.1058582157244,15.1447319139189,42.22,-86.01
"3347","C1101C081",11,1101,"C","1101C","C1101C08",136.030849987565,14.6177643743934,38.85,-90.4
"3348","C1101C931",11,1101,"C","1101C","C1101C93",44.6268788733307,11.2248155058162,40.96,-86.48
"3349","C1101C961",11,1101,"C","1101C","C1101C96",88.94071894082,15.4096172445873,39.97,-89.89
"3350","C1101C981",11,1101,"C","1101C","C1101C98",86.5775888902897,7.61473892796182,40.28,-89.94
"3351","C1101F011",11,1101,"F","1101F","C1101F01",70.3317573729823,3.41437145206729,42.55,-85.9
"3352","C1101F021",11,1101,"F","1101F","C1101F02",49.46895708557,2.3367095503459,43.57,-85.29
"3353","C1101F041",11,1101,"F","1101F","C1101F04",56.8744294121983,14.360417701032,43.54,-85.56
"3354","C1101F051",11,1101,"F","1101F","C1101F05",56.3731630650497,1.8739875798284,43.63,-86.51
"3355","C1101F061",11,1101,"F","1101F","C1101F06",73.8170602716586,12.0116902998941,44.41,-86.19
"3356","C1101F071",11,1101,"F","1101F","C1101F07",87.6194758243553,2.58129460161123,44.38,-85.93
"3357","C1101F081",11,1101,"F","1101F","C1101F08",35.2705858189237,1.31492443725801,42.38,-85.36
"3358","C1101F101",11,1101,"F","1101F","C1101F10",91.9626046214889,5.50337506221966,44.46,-86.1
"3359","C1101F991",11,1101,"F","1101F","C1101F99",63.5959704684593,3.57642021256055,43.66,-89.22
"3360","C1101P011",11,1101,"P","1101P","C1101P01",65.0318295392461,9.88910247838982,43.67,-86.2
"3361","C1101P041",11,1101,"P","1101P","C1101P04",39.6408957293785,3.06207094878304,41.96,-84.82
"3362","C1101P091",11,1101,"P","1101P","C1101P09",54.0292296532035,5.72502470429971,43.7,-86.17
"3363","C1101X011",11,1101,"X","1101X","C1101X01",114.948596691821,25.4006197283265,41.9,-89.39
"3364","C1101X021",11,1101,"X","1101X","C1101X02",34.6308601365508,9.98816754451487,44.02,-89.25
"3365","C1101X031",11,1101,"X","1101X","C1101X03",52.4696997395507,15.6402454905737,43.49,-85.26
"3366","C1102C011",11,1102,"C","1102C","C1102C01",69.4633777040831,6.79930156131031,39.81,-90.48
"3367","C1102C021",11,1102,"C","1102C","C1102C02",73.2873624191807,8.11297978114799,39.28,-85.43
"3368","C1102C041",11,1102,"C","1102C","C1102C04",67.3256123275536,9.64687026940411,39.19,-88.25
"3369","C1102C061",11,1102,"C","1102C","C1102C06",158.189981612028,16.8163919756296,38.94,-85.7
"3370","C1102C081",11,1102,"C","1102C","C1102C08",94.9003154114038,7.3738415609193,39.58,-84.69
"3371","C1102C091",11,1102,"C","1102C","C1102C09",97.074197809064,16.6594950142488,39.37,-86.61
"3372","C1102C961",11,1102,"C","1102C","C1102C96",44.1401069818045,1.90502190951348,39.81,-91.73
"3373","C1102F021",11,1102,"F","1102F","C1102F02",68.4459909281511,6.61752283550578,38.87,-85.7
"3375","C1102F041",11,1102,"F","1102F","C1102F04",103.038627732016,8.62559399436745,39.91,-90.86
"3376","C1102F071",11,1102,"F","1102F","C1102F07",115.833680804687,10.1625356745572,39.33,-89.95
"3377","C1102F091",11,1102,"F","1102F","C1102F09",150.266601222019,27.6614271318008,39.71,-86.78
"3378","C1102P021",11,1102,"P","1102P","C1102P02",142.455418712299,17.6342214926895,39.52,-87.82
"3379","C1102P041",11,1102,"P","1102P","C1102P04",72.280847620953,21.6718616875011,38.79,-91.95
"3380","C1102P051",11,1102,"P","1102P","C1102P05",86.301731327187,8.11312249718114,39.71,-86.57
"3381","C1102P061",11,1102,"P","1102P","C1102P06",78.242970646153,6.87632343530922,39.22,-92.49
"3382","C1102P071",11,1102,"P","1102P","C1102P07",99.5458169834131,24.9963494510723,39.91,-90.64
"3383","C1102P921",11,1102,"P","1102P","C1102P92",50.645572885967,8.32782190184693,37.54,-89.32
"3384","C1102P941",11,1102,"P","1102P","C1102P94",143.93153394229,11.2369583953494,40.52,-89.41
"3385","C1102P951",11,1102,"P","1102P","C1102P95",119.517746319659,30.8693208409746,38.6,-91.89
"3386","C1102P961",11,1102,"P","1102P","C1102P96",93.8538003895383,25.0235376523023,38.94,-91.84
"3387","C1102W031",11,1102,"W","1102W","C1102W03",105.141703632127,9.4879539866135,38.63,-91.9
"3388","C1102W041",11,1102,"W","1102W","C1102W04",105.696508849598,22.8474920839595,39.19,-91.1
"3389","C1102W061",11,1102,"W","1102W","C1102W06",74.3664008875827,5.66217309549116,38.7,-92.35
"3390","C1102X021",11,1102,"X","1102X","C1102X02",148.69792520604,10.1133317402387,38.08,-88
"3391","C1103C011",11,1103,"C","1103C","C1103C01",98.5787088909857,9.18305948266854,41.87,-89.18
"3392","C1103C021",11,1103,"C","1103C","C1103C02",42.377163444518,4.99735871624807,42.23,-86.17
"3393","C1103C031",11,1103,"C","1103C","C1103C03",133.743265223232,18.5844466820787,41.22,-86.5
"3394","C1103C041",11,1103,"C","1103C","C1103C04",161.944580293744,10.2995184013673,43.95,-86.16
"3395","C1103C051",11,1103,"C","1103C","C1103C05",104.138518826033,9.63341815445844,40.74,-86.82
"3396","C1103C061",11,1103,"C","1103C","C1103C06",97.6235704073838,18.0914652033475,42.09,-86.32
"3398","C1103C091",11,1103,"C","1103C","C1103C09",102.968644787737,16.3699060988994,41.24,-86.51
"3399","C1103F021",11,1103,"F","1103F","C1103F02",161.395523309306,16.684507573017,42.95,-85.16
"3400","C1103F031",11,1103,"F","1103F","C1103F03",48.5780553142069,2.60438854425137,43.68,-84.63
"3401","C1103F051",11,1103,"F","1103F","C1103F05",122.531845234759,4.98352622712878,42.44,-86.09
"3402","C1103F061",11,1103,"F","1103F","C1103F06",80.4831495247188,6.01272161665138,42.16,-86.09
"3403","C1103F071",11,1103,"F","1103F","C1103F07",42.0237350591915,5.46698038304948,42.12,-84.92
"3404","C1103F081",11,1103,"F","1103F","C1103F08",203.20864570387,15.5776308647616,44.03,-86.27
"3405","C1103P041",11,1103,"P","1103P","C1103P04",75.4176800717201,4.59325954342411,43.83,-89.14
"3407","C1103P071",11,1103,"P","1103P","C1103P07",36.7478448140778,2.26267316069293,41.07,-87.43
"3408","C1103W011",11,1103,"W","1103W","C1103W01",122.973793820179,11.7143656720766,43.35,-85.68
"3409","C1103W021",11,1103,"W","1103W","C1103W02",42.1414553333231,1.58497647779622,42.67,-85.87
"3410","C1103W031",11,1103,"W","1103W","C1103W03",98.2233345869209,8.37130333105397,43.4,-85.96
"3411","C1103W051",11,1103,"W","1103W","C1103W05",116.651987111053,4.31783004634896,42.53,-86.05
"3412","C1103W071",11,1103,"W","1103W","C1103W07",69.9247434265538,3.70983838055102,43.73,-86.29
"3413","C1103W081",11,1103,"W","1103W","C1103W08",190.020765808441,12.9711730368236,43.51,-85.53
"3414","C1103X011",11,1103,"X","1103X","C1103X01",157.480876525992,25.0161456822777,43.86,-82.97
"3415","C1103X021",11,1103,"X","1103X","C1103X02",69.692364199833,24.6316796758464,43.82,-82.69
"3416","C1103X031",11,1103,"X","1103X","C1103X03",37.4524177505318,18.6750509359608,41.87,-85.04
"3417","C1104C011",11,1104,"C","1104C","C1104C01",38.2481940064027,5.76236394010315,44.51,-88.22
"3418","C1104C031",11,1104,"C","1104C","C1104C03",98.2143060892649,9.43943968203357,44.02,-84.61
"3419","C1104C041",11,1104,"C","1104C","C1104C04",91.0527302640768,4.90063410403778,45.08,-88.14
"3420","C1104C051",11,1104,"C","1104C","C1104C05",81.2627119104291,9.74276681666679,44.69,-88.94
"3421","C1104C091",11,1104,"C","1104C","C1104C09",64.0840172706467,5.9390627849215,44.93,-85.5
"3422","C1104C951",11,1104,"C","1104C","C1104C95",97.2961389062555,6.75531939411357,44.13,-85.05
"3423","C1104C961",11,1104,"C","1104C","C1104C96",79.7779984019433,8.47641815733332,44.68,-87.59
"3424","C1104C991",11,1104,"C","1104C","C1104C99",26.5924881325181,11.6218823408041,43.46,-85.02
"3425","C1104F011",11,1104,"F","1104F","C1104F01",106.506309770096,3.80269725922063,44.43,-85.68
