Myotis bechsteini	8.9	2.26176309847	2.18605127674
Myotis chiloensis	5.78	2.31944221006	1.75440368268
Myotis daubentoni	7.8	2.0541237337	2.0541237337
Myotis nattereri	7.1	2.16332302566	1.96009478405
Myrmecobius fasciatus	488.0	5.19628464098	6.19031540585
Myrmecophaga tridactyla	30600.0	7.86365126545	10.3287552879
Nandinia binotata	4270.0	6.75983514891	8.35936910622
Nannospalax carmeli	117.0	4.60015764416	4.7621739348
Nannospalax galili	128.0	4.70138904373	4.85203026392
Nannospalax judaei	121.0	4.31748811354	4.7957905456
Nannospalax leucodon	201.0	5.00193085347	5.30330490806
Napaeozapus insignis	21.6	3.66099425062	3.07269331469
Nasua narica	3665.0	7.09489852606	8.20658361432
Nasua nasua	3850.0	6.91829949286	8.25582842728
Natalus tumidirostris	5.4	2.11866225483	1.68639895357
Neofiber alleni	258.1	5.37897526957	5.55334710672
Neomys fodiens	13.5	3.6686767468	2.60268968544
Neotoma albigula	193.6	4.95088528969	5.26579417484
Neotoma cinerea	158.1	4.79081953287	5.06322774422
Neotoma lepida	110.3	4.46705688386	4.70320392626
Neotoma macrotis	186.7	4.99382817578	5.22950305055
Neurotrichus gibbsii	11.8	3.83945231259	2.46809953147
Ningaui yvonnae	11.6	2.75110969056	2.45100509811
Noctilio albiventris	38.6	3.64335893881	3.65325227647
Noctilio leporinus	61.0	3.85014760171	4.11087386417
Notiosorex crawfordi	4.0	2.53369681396	1.38629436112
Notomys alexis	33.0	3.69386699562	3.49650756147
Notomys cervinus	34.2	3.73098063013	3.53222564407
Nycteris thebaica	11.65	2.93172694358	2.45530618001
Nycticebus coucang	1300.0	5.72684774759	7.17011954345
Nycticeius humeralis	9.0	2.37024374147	2.19722457734
Nyctimene albiventer	30.9	3.30688670219	3.4307561839
Nyctimene cyclotis	40.4	4.16821441079	3.69882978497
Nyctimene robinsoni	54.8	4.00186370943	4.00369019395
Nyctophilus bifax	9.9	2.53923699433	2.29253475714
Nyctophilus geoffroyi	8.0	2.4336133554	2.07944154168
Nyctophilus gouldi	10.0	2.50143595174	2.30258509299
Nyctophilus major	13.6	3.01553490085	2.61006979274
Ochrotomys nuttalli	19.5	3.29953372789	2.97041446557
Octodon bridgesi	176.1	5.21112415485	5.1710520155
Octodon degus	206.0	5.25540986554	5.32787616879
Octodon lunatus	173.2	5.14458326661	5.15444699613
Octodontomys gliroides	152.0	4.87290462063	5.02388052085
